OrderID,CustomerID,CustomerLatitude,CustomerLongitude,PartnerID,PartnerLatitude,PartnerLongitude,RestaurantID,RestaurantLatitude,RestaurantLongitude,DistanceKM,TrafficLevel,WeatherCondition,PartnerRating,PartnerAvailability,OrderValue,DeliveryTimeMinutes
1288,61564,19.883983,75.222213,4311,19.883041,75.234254,595,19.815201,75.175326,1.34,High,Sunny,3.7,Available,450,2
1289,59285,19.853656,75.203244,8233,19.880709,75.157344,626,19.906347,75.209803,5.91,Low,Sunny,4.7,Busy,935,30
1290,19495,19.883695,75.22722,9323,19.879608,75.25598,892,19.808131,75.156322,3.22,Low,Cloudy,4.1,Available,2124,21
1291,74399,19.823835,75.266331,7356,19.839067,75.272232,642,19.801821,75.288969,1.81,Low,Sunny,4.6,Available,1708,21
1292,58603,19.937609,75.403489,4651,19.972478,75.370411,515,19.970551,75.34693,5.33,Medium,Cloudy,3.5,Available,930,27
1293,97051,19.833172,75.389121,6402,19.820063,75.410638,716,19.812289,75.376839,2.8,Medium,Rainy,4.9,Available,1357,15
1294,39080,19.877796,75.358522,7251,19.915196,75.383153,991,19.877296,75.35242,4.97,Low,Sunny,3.9,Available,1509,20
1295,80793,19.797169,75.343789,5909,19.762067,75.320042,709,19.774983,75.286777,4.7,Low,Rainy,4.8,Available,1534,18
1296,93583,19.804575,75.343194,4301,19.853439,75.300538,517,19.788664,75.270087,7.2,Medium,Rainy,4.8,Available,2364,27
1297,43617,19.779237,75.326543,5814,19.782153,75.327988,652,19.790356,75.249539,0.36,Low,Sunny,4.4,Available,1715,17
1298,50834,19.861721,75.440185,4553,19.859081,75.415468,825,19.837893,75.501798,2.76,High,Rainy,4.0,Available,1852,9
1299,73177,19.93609,75.341955,1493,19.985962,75.38726,946,19.960907,75.336287,7.48,Medium,Sunny,3.3,Available,856,34
1300,45284,19.78232,75.383623,7069,19.818817,75.387258,933,19.748568,75.359833,4.07,High,Sunny,3.7,Available,1853,21
1301,26705,19.78034,75.285072,7705,19.781764,75.320277,666,19.803019,75.233237,3.91,Low,Sunny,4.2,Available,2034,13
1302,70539,19.853774,75.2834,1693,19.834135,75.27449,875,19.777468,75.310364,2.39,Medium,Rainy,3.7,Available,938,11
1303,25405,19.812134,75.33561,4472,19.861358,75.371224,987,19.780837,75.303777,6.74,Low,Sunny,3.8,Available,2486,35
1304,95083,19.754662,75.392069,8186,19.744763,75.423682,859,19.788002,75.444668,3.68,High,Cloudy,3.4,Busy,2491,12
1305,30997,19.978731,75.340944,3864,20.011177,75.363458,621,20.03518,75.288752,4.38,Low,Sunny,4.0,Busy,2217,30
1306,39493,19.853095,75.352695,3072,19.834951,75.379936,822,19.928531,75.423643,3.63,Medium,Rainy,3.5,Busy,689,17
1307,28409,19.958857,75.403403,4133,20.006249,75.394228,767,19.931844,75.327912,5.36,Low,Cloudy,4.7,Available,2086,29
1308,50849,19.790623,75.289581,3677,19.805952,75.262981,535,19.740009,75.211174,3.41,Medium,Cloudy,3.9,Available,1626,14
1309,10056,19.914515,75.415199,4950,19.865473,75.461841,899,19.889141,75.493663,7.51,High,Sunny,3.7,Busy,855,39
1310,26860,19.979209,75.337883,6283,19.999257,75.328557,523,19.986844,75.408695,2.45,Medium,Rainy,5.0,Available,630,16
1311,22979,19.882466,75.359924,3209,19.873233,75.3774,979,19.865758,75.356183,2.19,Medium,Cloudy,3.0,Available,2465,12
1312,24052,19.816983,75.401878,8332,19.815129,75.417363,731,19.767267,75.407239,1.73,Medium,Rainy,4.6,Available,1343,10
1313,80871,19.893904,75.237103,9407,19.911875,75.197593,834,19.953442,75.239769,4.82,Medium,Rainy,3.1,Available,219,24
1314,34698,19.84848,75.34464,4253,19.844774,75.3115,908,19.771449,75.36221,3.7,High,Sunny,3.2,Available,1301,19
1315,25987,19.776379,75.21781,9799,19.811572,75.245296,830,19.738576,75.189687,4.96,Low,Rainy,4.3,Available,749,22
1316,73649,19.763401,75.368764,8117,19.790078,75.389768,827,19.801324,75.305503,3.77,Low,Sunny,3.4,Available,1136,27
1317,26090,19.971985,75.350299,8424,20.00331,75.365316,501,19.983191,75.382878,3.86,Low,Rainy,4.8,Available,509,11
1318,44819,19.943759,75.300307,4701,19.936744,75.265125,522,19.871367,75.322901,3.98,Medium,Sunny,4.5,Available,1530,17
1319,21503,19.933899,75.31548,6368,19.898769,75.337863,987,19.883782,75.353648,4.62,Medium,Sunny,3.9,Busy,1156,32
1320,40134,19.793575,75.352428,5444,19.803063,75.353438,731,19.714272,75.361266,1.06,High,Sunny,3.5,Available,396,14
1321,98393,19.863761,75.357366,2086,19.864249,75.361038,769,19.787612,75.317945,0.41,Low,Cloudy,5.0,Available,366,11
1322,15057,19.812751,75.444562,7810,19.83018,75.48773,582,19.86635,75.457138,5.17,High,Rainy,4.2,Available,1355,21
1323,37944,19.968575,75.31631,6691,19.988682,75.340013,903,19.994535,75.323848,3.45,Medium,Cloudy,3.9,Available,2337,22
1324,86661,19.881687,75.320099,6110,19.842337,75.354046,944,19.92091,75.249519,5.77,High,Sunny,4.1,Available,1454,26
1325,64979,19.949912,75.449477,3480,19.95843,75.474596,941,19.90234,75.476282,2.94,High,Sunny,5.0,Available,1367,10
1326,45500,19.825486,75.316944,2872,19.843659,75.358121,612,19.877556,75.30904,5.0,High,Sunny,3.5,Available,2467,32
1327,34271,19.779395,75.288202,1247,19.784099,75.291491,931,19.705076,75.360337,0.64,Low,Rainy,3.0,Available,1942,13
1328,88651,19.824168,75.326451,6265,19.849219,75.295771,775,19.749224,75.38282,4.4,Medium,Rainy,4.8,Busy,1829,32
1329,37387,19.960482,75.381048,3309,19.992044,75.418239,986,20.036102,75.423167,5.41,Medium,Rainy,3.7,Available,380,28
1330,61332,19.863871,75.307983,4345,19.854902,75.308445,605,19.842574,75.347787,1.0,Medium,Cloudy,4.8,Available,1416,6
1331,47972,19.89289,75.334978,6004,19.913915,75.316891,700,19.834889,75.257797,3.08,Low,Sunny,3.9,Available,920,27
1332,90066,19.929364,75.367714,4993,19.952538,75.398895,512,19.974682,75.396863,4.31,Low,Rainy,5.0,Available,390,20
1333,95799,19.849539,75.372471,3936,19.856315,75.365437,868,19.900437,75.419579,1.08,High,Cloudy,3.2,Available,623,9
1334,59615,19.790813,75.341372,4860,19.784717,75.304116,628,19.785106,75.287676,4.19,Low,Rainy,4.1,Available,188,17
1335,36998,19.904258,75.312283,4468,19.943322,75.324541,550,19.98269,75.363382,4.54,Low,Sunny,3.6,Available,1350,30
1336,17928,19.903707,75.399889,2790,19.876463,75.366584,549,19.826844,75.356383,4.78,High,Sunny,4.4,Available,1487,25
1337,87271,19.906441,75.291109,6786,19.871144,75.276069,526,19.862342,75.338434,4.26,Medium,Rainy,4.4,Available,2208,18
1338,89244,19.793147,75.394286,9540,19.835796,75.425848,956,19.832379,75.367838,5.89,High,Rainy,3.4,Available,1447,25
1339,73654,19.856583,75.407763,2360,19.816472,75.372236,894,19.825616,75.450302,5.95,Low,Cloudy,3.8,Available,1212,27
1340,35836,19.778933,75.437494,6279,19.814915,75.403051,819,19.726516,75.439484,5.53,Medium,Cloudy,3.4,Available,710,20
1341,43314,19.75987,75.379869,9530,19.805129,75.35628,670,19.693901,75.37596,5.67,Medium,Sunny,4.1,Available,2098,19
1342,55309,19.780543,75.285684,1260,19.781562,75.326057,712,19.713635,75.312661,4.48,High,Rainy,4.3,Available,1785,25
1343,77635,19.950175,75.304924,7386,19.965633,75.305331,718,19.986552,75.301603,1.72,High,Cloudy,3.7,Busy,1087,10
1344,76917,19.808905,75.255612,6602,19.778895,75.279324,856,19.870906,75.212516,4.25,Medium,Sunny,4.3,Available,1478,25
1345,19200,19.839334,75.439996,2317,19.866143,75.410805,644,19.820804,75.447038,4.4,Low,Rainy,3.7,Busy,1563,25
1346,84712,19.850328,75.264063,5501,19.806255,75.247814,854,19.843931,75.293987,5.21,High,Sunny,4.0,Available,304,28
1347,55952,19.832575,75.226297,6284,19.814859,75.193191,530,19.903246,75.197498,4.17,Medium,Cloudy,4.7,Available,2061,25
1348,10424,19.800416,75.383315,4051,19.802229,75.334467,845,19.803136,75.319231,5.43,High,Cloudy,4.1,Available,784,27
1349,77762,19.91841,75.241287,5388,19.964076,75.213678,874,19.91165,75.179645,5.92,High,Sunny,3.6,Available,849,35
1350,72415,19.946536,75.340987,8248,19.961446,75.321711,543,19.926049,75.274166,2.71,High,Cloudy,4.9,Busy,1731,12
1351,34448,19.75661,75.242696,4616,19.727702,75.269092,785,19.789681,75.26127,4.35,High,Rainy,4.8,Available,535,18
1352,60929,19.787649,75.334879,1059,19.788456,75.29491,597,19.765782,75.26844,4.44,Low,Cloudy,4.6,Available,170,21
1353,82024,19.805669,75.379423,9157,19.769985,75.362324,597,19.796393,75.33018,4.39,Low,Cloudy,3.3,Available,481,21
1354,98598,19.825692,75.373485,1500,19.861686,75.361531,958,19.90007,75.335884,4.21,High,Sunny,4.1,Available,380,23
1355,39985,19.943973,75.309067,9017,19.937307,75.349602,755,19.956163,75.319658,4.56,High,Cloudy,3.9,Available,144,25
1356,21036,19.928011,75.313437,5012,19.966238,75.278228,544,19.929347,75.336952,5.77,Medium,Cloudy,4.8,Busy,1905,29
1357,34315,19.796052,75.404341,9143,19.820472,75.440311,850,19.750407,75.389114,4.83,Medium,Cloudy,3.2,Available,116,24
1358,13139,19.979851,75.308957,3259,19.944789,75.299144,702,20.018666,75.364627,4.04,Medium,Rainy,4.9,Available,590,29
1359,48930,19.882459,75.201162,8636,19.836586,75.249143,605,19.825658,75.185885,7.37,Low,Rainy,4.7,Busy,2289,35
1360,49648,19.812533,75.434603,4888,19.829103,75.389317,981,19.754251,75.385128,5.35,High,Sunny,4.5,Available,761,24
1361,37328,19.811064,75.439264,2554,19.785496,75.479774,983,19.847187,75.477747,5.32,Low,Sunny,4.6,Busy,2251,26
1362,10599,19.781491,75.381228,9796,19.747514,75.401439,673,19.812252,75.374717,4.39,High,Sunny,3.6,Available,261,28
1363,27206,19.925032,75.246577,7100,19.946948,75.263428,535,19.964731,75.196806,3.07,High,Rainy,3.7,Available,1446,16
1364,40396,19.910802,75.269822,7699,19.89421,75.274502,933,19.847188,75.292653,1.91,High,Sunny,3.9,Available,762,14
1365,48736,19.904186,75.269202,2098,19.87975,75.265616,597,19.941461,75.204214,2.74,High,Cloudy,4.1,Available,1735,13
1366,41174,19.787254,75.409347,1440,19.816935,75.37462,748,19.765466,75.345416,5.07,High,Sunny,3.6,Available,1571,35
1367,62633,19.92188,75.386892,8538,19.923659,75.402654,608,19.923746,75.311466,1.76,Medium,Rainy,3.8,Busy,2095,14
1368,27670,19.944573,75.251602,3846,19.965656,75.274778,820,19.892902,75.240993,3.48,High,Sunny,3.8,Available,678,18
1369,97389,19.758276,75.207414,2593,19.768826,75.190212,711,19.769903,75.153596,2.24,Medium,Rainy,4.7,Busy,1411,22
1370,58848,19.777721,75.390691,3042,19.771694,75.426246,633,19.81595,75.370934,4.0,High,Rainy,3.6,Busy,326,21
1371,72970,19.762398,75.268509,8668,19.786524,75.310734,711,19.687001,75.18851,5.4,High,Sunny,4.7,Available,464,30
1372,68989,19.946031,75.33394,7941,19.929627,75.360894,969,19.908461,75.396583,3.5,High,Cloudy,4.7,Available,2168,16
1373,62919,19.914055,75.333875,7719,19.865699,75.309006,996,19.981536,75.402045,6.04,Medium,Rainy,4.5,Available,852,25
1374,50324,19.750643,75.42799,2341,19.762937,75.422484,657,19.786761,75.401323,1.5,Medium,Rainy,3.1,Available,488,12
1375,51633,19.825638,75.365709,6985,19.875141,75.31826,791,19.889614,75.286337,7.61,Low,Cloudy,3.3,Available,1403,28
1376,81656,19.801445,75.268769,9485,19.810122,75.284736,927,19.724261,75.227468,2.02,Low,Cloudy,3.7,Busy,2024,17
1377,32844,19.82775,75.375168,6976,19.862114,75.384651,889,19.873264,75.415025,3.96,High,Cloudy,3.2,Busy,1624,24
1378,76918,19.826784,75.207212,6396,19.789157,75.201785,870,19.877718,75.250999,4.22,High,Cloudy,3.9,Available,830,25
1379,12704,19.858149,75.231698,6725,19.816183,75.200783,605,19.81899,75.1959,5.79,High,Cloudy,3.1,Available,155,28
1380,13573,19.758731,75.322134,8106,19.766159,75.361834,920,19.819866,75.310084,4.48,High,Cloudy,3.3,Available,484,28
1381,45744,19.956681,75.36933,2471,19.968485,75.389886,615,20.009293,75.429757,2.63,Low,Sunny,4.8,Available,2278,13
1382,51472,19.91725,75.204019,3687,19.882411,75.17852,500,19.96092,75.134639,4.79,High,Sunny,3.7,Available,342,30
1383,78876,19.97592,75.371419,6259,20.023468,75.327158,656,19.918154,75.363652,7.21,Low,Rainy,3.1,Available,2181,31
1384,86939,19.784426,75.386449,3655,19.753076,75.36,693,19.831303,75.321377,4.55,High,Cloudy,3.8,Available,671,26
1385,60354,19.904007,75.255072,7609,19.913541,75.295613,901,19.880517,75.208795,4.62,Medium,Cloudy,3.5,Available,2489,22
1386,44638,19.868145,75.347026,5261,19.855274,75.36401,988,19.85723,75.388836,2.37,Medium,Rainy,4.3,Available,178,14
1387,16716,19.938749,75.395015,7818,19.940088,75.369992,556,19.933163,75.405207,2.78,Medium,Rainy,4.3,Available,189,13
1388,33814,19.978779,75.31428,9839,19.935579,75.332538,737,19.906242,75.27436,5.21,High,Rainy,4.5,Available,1882,26
1389,62290,19.84463,75.430459,8976,19.844586,75.451357,656,19.799649,75.472215,2.32,Medium,Cloudy,4.8,Available,2085,21
1390,34104,19.915101,75.345254,1291,19.915155,75.392339,602,19.855845,75.408614,5.23,High,Cloudy,4.0,Available,1083,25
1391,49513,19.945714,75.359157,3609,19.909819,75.374123,509,19.896329,75.345065,4.32,High,Sunny,3.0,Available,1207,24
1392,32623,19.898125,75.37826,8422,19.875859,75.328321,841,19.956585,75.429848,6.07,High,Cloudy,3.7,Available,1722,25
1393,44828,19.860448,75.221257,4334,19.812715,75.263525,787,19.91011,75.252322,7.08,Medium,Sunny,4.6,Available,1774,36
1394,29329,19.947488,75.239208,5780,19.983942,75.220341,548,19.919773,75.17104,4.56,High,Sunny,3.3,Available,634,12
1395,66068,19.764758,75.351968,2729,19.762712,75.326516,865,19.710926,75.389901,2.83,Low,Cloudy,4.9,Available,1814,21
1396,44754,19.902497,75.436235,4544,19.897518,75.461177,823,19.925868,75.431906,2.82,Low,Cloudy,3.7,Available,1165,12
1397,28204,19.791454,75.327599,7884,19.79196,75.2913,902,19.743757,75.312905,4.03,Medium,Sunny,3.6,Available,674,26
1398,97533,19.978862,75.368414,1753,19.935748,75.330186,752,20.04544,75.389222,6.4,High,Rainy,4.8,Available,681,23
1399,84755,19.868558,75.268181,9029,19.884368,75.254598,990,19.900957,75.297393,2.31,High,Rainy,4.8,Available,2003,16
1400,77117,19.977963,75.315901,8967,19.967441,75.357862,659,19.982641,75.348713,4.8,Medium,Rainy,3.3,Available,1940,27
1401,59649,19.820783,75.271452,1536,19.801242,75.288258,733,19.893441,75.244165,2.86,Medium,Cloudy,3.9,Busy,1623,9
1402,30001,19.80317,75.244425,3700,19.852688,75.269724,993,19.788556,75.296643,6.17,High,Cloudy,3.6,Available,1421,26
1403,81484,19.806767,75.44493,2805,19.839643,75.454517,769,19.875447,75.436175,3.8,High,Cloudy,3.6,Available,227,20
1404,68611,19.88805,75.267083,6515,19.876386,75.272407,654,19.958767,75.289914,1.42,High,Cloudy,3.0,Busy,2146,18
1405,94366,19.823824,75.374746,9628,19.826503,75.391994,817,19.877557,75.324223,1.94,High,Rainy,3.1,Available,1419,12
1406,71776,19.934487,75.396024,4389,19.886646,75.384376,702,19.86549,75.442761,5.47,Medium,Cloudy,4.4,Available,2400,36
1407,92095,19.91442,75.335823,6691,19.947316,75.313001,960,19.978951,75.415614,4.44,Low,Cloudy,4.5,Available,1000,26
1408,74260,19.879699,75.293442,8038,19.843487,75.3393,905,19.873594,75.304036,6.49,High,Sunny,4.7,Available,1023,24
1409,53162,19.976659,75.305492,2604,20.021697,75.259034,607,20.016006,75.328331,7.18,Medium,Cloudy,4.0,Available,1691,38
1410,89914,19.92321,75.440493,7729,19.902795,75.406949,656,19.923701,75.43964,4.36,Medium,Rainy,4.5,Available,1415,15
1411,35724,19.950225,75.295737,6782,19.983932,75.319393,858,19.997123,75.251048,4.57,Medium,Rainy,4.3,Busy,2383,32
1412,37100,19.934204,75.301798,8702,19.916171,75.298122,832,19.877704,75.278929,2.04,Low,Sunny,3.1,Available,1495,16
1413,21774,19.789872,75.236371,3200,19.831378,75.274576,880,19.71503,75.276644,6.26,Low,Rainy,4.0,Busy,246,26
1414,52423,19.82511,75.271585,1368,19.863306,75.237756,739,19.77408,75.28306,5.66,Low,Sunny,3.8,Busy,2430,20
1415,23333,19.975393,75.290794,1558,19.9423,75.290744,848,20.011439,75.224117,3.67,Low,Rainy,4.7,Available,1585,24
1416,87702,19.919155,75.337851,5422,19.900454,75.30391,890,19.982496,75.353124,4.3,Low,Cloudy,4.1,Available,2494,27
1417,33853,19.973775,75.201408,2945,20.022342,75.249454,846,20.053159,75.197662,7.58,Medium,Cloudy,3.8,Available,389,25
1418,32612,19.767388,75.271599,2438,19.726197,75.307552,828,19.781959,75.335936,6.07,High,Sunny,4.9,Available,1501,32
1419,73872,19.888145,75.20185,4791,19.873002,75.212594,964,19.960451,75.187218,2.06,Medium,Rainy,4.4,Busy,2494,18
1420,53953,19.919505,75.42422,5987,19.901791,75.383035,962,19.848809,75.480561,4.98,Low,Sunny,4.4,Available,2015,21
1421,70832,19.927958,75.277408,9863,19.881863,75.301665,799,19.900904,75.312952,5.78,High,Cloudy,4.6,Available,2260,29
1422,72293,19.957378,75.336411,7221,19.994241,75.374685,706,19.948573,75.337637,5.9,Medium,Sunny,3.9,Busy,1515,25
1423,84089,19.881737,75.207058,6383,19.840414,75.222013,715,19.865923,75.217828,4.88,Low,Cloudy,4.3,Available,1060,20
1424,28064,19.866734,75.285535,4522,19.87357,75.240882,878,19.868294,75.264413,5.01,Low,Cloudy,4.8,Busy,108,29
1425,59683,19.873894,75.419102,2035,19.836379,75.418481,975,19.867018,75.340401,4.16,Medium,Rainy,3.7,Available,443,17
1426,98475,19.756247,75.377526,9390,19.79473,75.378916,660,19.769224,75.323596,4.27,Medium,Rainy,4.9,Available,1343,24
1427,31370,19.89335,75.310008,4848,19.882594,75.316481,633,19.852044,75.242633,1.39,Low,Sunny,3.5,Available,139,17
1428,69113,19.953562,75.29981,6496,19.943651,75.290345,692,19.889257,75.375888,1.52,High,Rainy,3.6,Available,1387,19
1429,18752,19.949331,75.284861,2375,19.9117,75.29943,941,20.028787,75.242033,4.48,Medium,Sunny,4.9,Available,2046,21
1430,79305,19.8224,75.300872,3479,19.796631,75.339948,884,19.888729,75.287891,5.2,High,Rainy,3.3,Available,1775,32
1431,42401,19.913407,75.278626,9316,19.875347,75.259641,811,19.902894,75.239492,4.72,Medium,Rainy,3.0,Available,1816,27
1432,33765,19.833158,75.384487,5275,19.857282,75.395193,918,19.799793,75.452512,2.93,High,Rainy,3.1,Available,629,20
1433,39052,19.914535,75.224121,1062,19.871516,75.190146,627,19.902886,75.161749,6.08,Medium,Rainy,3.0,Available,1501,21
1434,50779,19.914413,75.233172,8078,19.938209,75.268678,653,19.93865,75.160168,4.74,High,Cloudy,3.1,Available,2258,33
1435,62545,19.955153,75.292065,5568,19.977589,75.25034,550,19.969729,75.289168,5.26,Low,Sunny,3.6,Available,894,21
1436,33807,19.915349,75.322523,7795,19.940456,75.324053,701,19.849187,75.360182,2.79,Medium,Rainy,3.7,Available,517,18
1437,89687,19.879127,75.334458,5370,19.855602,75.367967,993,19.890767,75.279341,4.54,High,Rainy,3.4,Available,2448,24
1438,80400,19.859531,75.240535,5234,19.819865,75.217461,848,19.870642,75.312024,5.09,Medium,Sunny,4.0,Busy,360,35
1439,72099,19.870712,75.271142,5295,19.901656,75.239752,884,19.837074,75.220574,4.89,Medium,Sunny,4.3,Available,906,24
1440,97156,19.833175,75.268943,9280,19.881238,75.306021,606,19.803843,75.23778,6.74,Low,Cloudy,4.0,Available,2196,34
1441,85690,19.941713,75.346005,3959,19.90633,75.32572,679,19.938891,75.376593,4.53,High,Sunny,4.1,Available,326,25
1442,42924,19.837554,75.350274,7998,19.850474,75.347919,525,19.777535,75.297554,1.46,Medium,Cloudy,4.7,Available,217,14
1443,72309,19.910056,75.334313,6768,19.861914,75.379669,808,19.965227,75.296,7.34,High,Sunny,4.0,Busy,1529,20
1444,84398,19.975788,75.436129,4111,19.942782,75.483328,654,20.047074,75.415907,6.39,Low,Rainy,4.4,Available,1537,23
1445,42337,19.857321,75.284179,3061,19.869236,75.331964,555,19.845616,75.266857,5.47,High,Rainy,3.2,Available,889,14
1446,49884,19.849029,75.314324,2659,19.848992,75.330255,864,19.843582,75.344113,1.77,Medium,Rainy,4.7,Available,973,16
1447,94170,19.903164,75.324632,9333,19.899943,75.324373,843,19.893088,75.307495,0.36,High,Sunny,4.1,Available,1708,4
1448,50494,19.943109,75.229744,6403,19.904382,75.187766,552,19.998767,75.162657,6.34,Low,Rainy,3.3,Available,1384,20
1449,23823,19.863575,75.277755,9312,19.850433,75.259805,865,19.851758,75.252441,2.47,Low,Sunny,3.6,Available,995,17
1450,67254,19.963196,75.206108,9663,20.012046,75.22711,666,19.966459,75.188432,5.9,High,Rainy,3.6,Available,1155,26
1451,26029,19.754056,75.338176,1014,19.761901,75.330833,817,19.685622,75.401111,1.19,High,Rainy,3.2,Available,2230,20
1452,51284,19.948327,75.285636,4490,19.992978,75.242811,550,19.94612,75.301176,6.87,Low,Sunny,4.5,Available,601,34
1453,55854,19.86304,75.249007,3904,19.912615,75.288723,728,19.829841,75.255578,7.05,High,Rainy,4.6,Busy,361,37
1454,21326,19.955677,75.370104,4463,19.944467,75.386146,527,20.025528,75.320153,2.17,Low,Rainy,4.7,Available,1495,9
1455,95950,19.78691,75.327722,6156,19.775692,75.29368,641,19.849078,75.406238,3.98,Medium,Sunny,4.5,Busy,1458,17
1456,18174,19.796726,75.235788,3714,19.779663,75.243687,890,19.813104,75.249831,2.09,Medium,Rainy,4.9,Available,2480,8
1457,66636,19.911715,75.228738,3610,19.870184,75.262821,925,19.900038,75.220956,5.96,Low,Sunny,4.2,Available,1778,26
1458,95330,19.968492,75.378503,3981,19.928807,75.344657,997,19.968768,75.446483,5.79,High,Rainy,4.7,Available,462,26
1459,66310,19.90197,75.210792,2634,19.932046,75.243732,512,19.964907,75.160566,4.95,Low,Cloudy,4.8,Available,729,19
1460,64470,19.770158,75.308001,6000,19.752245,75.328657,535,19.829397,75.353565,3.03,High,Rainy,3.2,Available,1379,19
1461,98961,19.850822,75.243513,2955,19.818303,75.256124,976,19.832761,75.172504,3.87,Medium,Rainy,3.8,Available,1628,27
1462,88780,19.923466,75.259694,1218,19.947227,75.289436,504,19.883019,75.294233,4.23,Low,Cloudy,3.7,Available,1534,20
1463,24099,19.827194,75.252564,5037,19.788208,75.240414,870,19.858013,75.209591,4.53,Low,Cloudy,4.0,Busy,580,24
1464,19946,19.845289,75.325532,4256,19.847497,75.294941,672,19.875607,75.390008,3.4,Low,Cloudy,3.2,Available,1256,15
1465,84667,19.82054,75.414491,4709,19.83098,75.381355,614,19.807982,75.483008,3.86,Medium,Sunny,3.1,Available,1332,21
1466,62062,19.903805,75.382056,3017,19.948629,75.374517,627,19.878616,75.411472,5.05,Low,Sunny,3.2,Available,1528,30
1467,76896,19.760767,75.275925,7805,19.755099,75.243151,652,19.797567,75.225447,3.69,Low,Rainy,4.3,Available,2292,27
1468,78743,19.84533,75.208216,6564,19.808921,75.190194,852,19.820048,75.27215,4.51,High,Rainy,3.4,Available,931,30
1469,83180,19.825094,75.368241,2110,19.828175,75.356783,709,19.768948,75.291783,1.32,Low,Rainy,3.2,Available,1509,8
1470,15736,19.883315,75.25894,5993,19.922783,75.213466,847,19.835606,75.299268,6.68,Medium,Cloudy,3.6,Available,405,30
1471,42021,19.954882,75.276207,4367,19.970031,75.300238,538,20.001061,75.355369,3.15,Low,Rainy,4.9,Available,812,22
1472,46241,19.776636,75.437486,2198,19.760511,75.458808,811,19.788047,75.374688,2.97,High,Cloudy,4.3,Busy,601,14
1473,53831,19.863465,75.241309,8428,19.854934,75.269938,886,19.849522,75.272754,3.32,Low,Sunny,3.5,Available,946,12
1474,24876,19.834964,75.341092,3524,19.879371,75.385877,842,19.76618,75.359435,7.0,Medium,Rainy,4.3,Available,1270,30
1475,64840,19.755136,75.395533,4264,19.768726,75.39507,512,19.771558,75.424053,1.51,Medium,Cloudy,4.5,Available,897,18
1476,63639,19.911431,75.341732,8690,19.920225,75.32483,881,19.905365,75.274231,2.11,High,Cloudy,4.4,Busy,2290,15
1477,34227,19.871507,75.353995,1574,19.915719,75.399108,592,19.924491,75.304642,7.01,Low,Cloudy,4.0,Busy,1561,27
1478,44902,19.951824,75.449806,5454,19.986796,75.465497,682,20.007045,75.383031,4.25,Medium,Cloudy,3.4,Available,1590,19
1479,97521,19.806016,75.296696,2388,19.853344,75.332914,652,19.728509,75.373464,6.62,Medium,Sunny,4.4,Available,1811,32
1480,58556,19.870875,75.33867,9428,19.860509,75.335059,532,19.82421,75.355893,1.22,Medium,Rainy,3.9,Busy,1069,14
1481,13345,19.758348,75.256143,8214,19.798902,75.260594,502,19.74817,75.242622,4.53,Low,Cloudy,4.7,Available,1421,27
1482,52668,19.871921,75.206475,7500,19.870047,75.178995,970,19.858061,75.263503,3.06,Medium,Cloudy,4.6,Busy,1270,14
1483,99547,19.949573,75.271037,8042,19.977874,75.288136,698,19.96526,75.22178,3.67,High,Sunny,3.1,Available,783,17
1484,56705,19.93052,75.444068,3582,19.904504,75.480302,857,19.950012,75.494835,4.95,Low,Cloudy,4.6,Available,991,29
1485,30191,19.942626,75.414584,1500,19.929829,75.395322,722,19.986396,75.475146,2.57,Low,Rainy,3.8,Available,1389,10
1486,77966,19.839001,75.408424,6669,19.827162,75.440839,904,19.812332,75.398845,3.83,Low,Sunny,3.1,Busy,1160,24
1487,42286,19.949125,75.330565,6309,19.991851,75.287039,645,19.887241,75.346051,6.77,Low,Rainy,3.9,Available,1095,33
1488,73564,19.782658,75.413954,1829,19.743575,75.429377,573,19.799778,75.409598,4.66,Low,Sunny,3.8,Busy,736,29
1489,48938,19.955564,75.264033,3623,19.947615,75.297493,559,19.998925,75.31426,3.82,Medium,Rainy,4.3,Busy,606,27
1490,65902,19.869673,75.447059,4050,19.901197,75.486806,947,19.889059,75.44409,5.63,High,Cloudy,3.9,Busy,855,27
1491,75681,19.814155,75.437283,6116,19.800083,75.387643,738,19.859224,75.469167,5.73,High,Sunny,5.0,Available,1559,36
1492,35618,19.831907,75.272684,6498,19.814718,75.266584,659,19.893765,75.310133,2.02,Medium,Sunny,3.9,Available,1336,16
1493,99276,19.839279,75.340955,7786,19.809753,75.382541,846,19.906986,75.284326,5.66,High,Rainy,4.1,Available,2148,27
1494,89852,19.94704,75.315095,7087,19.97969,75.307406,873,19.907409,75.392441,3.72,High,Sunny,3.6,Busy,727,17
1495,24890,19.965237,75.327949,7886,19.915489,75.315455,557,19.903088,75.314539,5.69,Medium,Sunny,3.7,Available,1536,32
1496,35040,19.880165,75.275132,4166,19.859678,75.261246,633,19.899796,75.232062,2.75,Medium,Rainy,4.1,Busy,2136,19
1497,19218,19.755246,75.268063,9447,19.791447,75.221724,870,19.74503,75.206874,6.53,High,Sunny,4.0,Available,2141,30
1498,76023,19.961297,75.344101,4081,19.981935,75.335805,711,19.917088,75.37987,2.47,Low,Cloudy,4.2,Available,401,18
1499,48439,19.954954,75.280359,4133,19.945555,75.311199,737,19.970173,75.288025,3.58,High,Cloudy,3.8,Available,1944,14
