Customer_ID,Age,Annual_Income,Employment_Years,Credit_Score,Credit_Amount,Interest_Rate,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Late_Payments,Credit_Utilization,Bank_Account_Balance,Previous_Default,Loan_Purpose,Default
C018200,61,156430,4.6,708,324630,24.49,48,2,0.315,0,0.462,67850,0,Auto,1
C018201,27,35702,1.2,553,52805,25.84,36,4,0.02,1,0.378,336088,0,Home,1
C018202,46,127497,2.5,692,51464,19.95,36,0,0.316,0,0.739,332494,0,Business,1
C018203,67,26912,7.9,722,475714,15.67,84,3,0.314,1,0.608,99486,0,Home,0
C018204,63,59777,2.0,652,159908,12.63,12,2,0.396,2,0.586,197607,0,Medical,0
C018205,53,146116,18.4,681,477107,26.51,36,1,0.02,0,0.752,355915,0,Home,1
C018206,42,109365,6.0,742,169485,14.87,84,1,0.252,0,0.744,287872,0,Medical,0
C018207,49,101322,9.8,642,381089,26.74,84,1,0.369,2,0.389,208917,0,Auto,0
C018208,21,66421,9.1,677,483896,22.97,48,0,0.122,0,0.481,312000,0,Home,1
C018209,51,165901,9.1,587,466069,24.31,48,1,0.297,1,0.62,65597,0,Home,1
C018210,23,141269,4.6,603,54469,26.11,48,1,0.505,0,0.199,241313,0,Auto,1
C018211,21,103565,4.0,743,296671,27.31,60,1,0.292,2,0.535,289308,0,Personal,1
C018212,32,166429,6.0,673,344129,16.31,12,0,0.621,0,0.38,61954,0,Business,1
C018213,55,236642,6.6,767,303184,14.16,24,0,0.206,2,0.54,346408,0,Personal,0
C018214,69,69319,5.0,588,36641,17.33,72,1,0.274,4,0.45,15494,1,Business,1
C018215,51,137720,4.0,770,149335,17.33,12,1,0.193,1,0.51,351405,0,Home,0
C018216,46,57637,6.7,522,361316,16.03,48,1,0.05,1,0.433,452993,0,Education,0
C018217,50,115225,12.9,636,470720,14.79,36,4,0.116,1,0.088,250982,0,Home,1
C018218,21,190202,2.0,671,474219,22.21,36,1,0.511,1,0.549,53602,0,Home,0
C018219,33,51669,4.2,681,117754,10.09,24,4,0.526,1,0.271,303596,0,Auto,0
C018220,61,51093,13.6,747,373332,8.76,36,2,0.675,2,0.287,384572,0,Education,1
C018221,60,25546,12.8,757,439554,16.96,60,2,0.674,1,0.683,231334,0,Education,1
C018222,69,116928,7.4,542,396181,5.3,72,7,0.665,2,0.365,339458,0,Personal,1
C018223,31,127673,9.1,690,371144,25.52,84,0,0.323,0,0.238,311985,0,Personal,0
C018224,37,120838,9.4,649,454664,24.09,60,1,0.152,3,0.305,350707,0,Education,0
C018225,44,49685,1.9,687,173050,10.71,12,2,0.3,3,0.211,223351,0,Auto,1
C018226,56,173698,1.2,609,205427,16.99,36,2,0.238,1,0.216,412727,0,Business,0
C018227,38,211031,4.3,624,378530,27.26,12,3,0.47,0,0.609,15223,0,Education,1
C018228,41,149996,13.9,747,52127,10.74,48,1,0.273,2,0.593,487429,0,Personal,0
C018229,56,222510,0.0,699,58348,25.64,12,1,0.32,1,0.541,195773,0,Medical,1
C018230,39,209885,7.9,612,55395,9.14,36,2,0.302,0,0.654,364198,0,Education,1
C018231,24,93026,8.0,685,65976,21.01,24,3,0.242,0,0.077,378476,0,Business,0
C018232,24,85389,8.8,634,205204,17.04,24,1,0.119,1,0.12,226660,1,Home,0
C018233,34,125730,3.2,645,411721,19.56,24,1,0.279,1,0.398,484439,0,Home,1
C018234,39,106154,10.1,517,348371,6.0,24,2,0.295,1,0.652,387712,0,Personal,0
C018235,37,225479,2.6,607,347116,19.26,84,0,0.199,1,0.463,8616,0,Auto,1
C018236,62,99033,12.9,642,320923,7.83,84,3,0.226,1,0.176,411814,1,Home,0
C018237,56,148465,10.2,709,299157,7.45,48,1,0.425,0,0.213,238081,0,Auto,0
C018238,66,189690,13.0,506,173617,20.44,84,0,0.051,2,0.338,383546,0,Business,0
C018239,31,156020,6.1,850,356782,22.69,36,2,0.845,3,0.202,174072,0,Home,0
C018240,58,59344,2.3,797,92187,26.94,60,1,0.308,1,0.273,437264,0,Education,0
C018241,38,207548,5.8,675,187768,12.21,84,3,0.157,2,0.179,454337,0,Education,0
C018242,28,60538,4.9,692,200621,16.35,60,3,0.512,3,0.082,329844,0,Home,0
C018243,67,114568,7.0,669,290536,8.94,48,2,0.419,1,0.629,131410,0,Auto,1
C018244,59,221199,1.1,742,56793,10.47,84,0,0.178,0,0.778,167108,0,Business,0
C018245,37,35245,0.0,672,315491,11.16,12,1,0.552,4,0.765,166883,0,Auto,1
C018246,46,199348,6.6,643,197275,16.19,60,3,0.482,0,0.316,135333,0,Business,0
C018247,39,43889,17.2,557,323309,8.21,60,1,0.239,0,0.62,432792,0,Personal,1
C018248,23,118335,5.5,826,375336,7.26,36,0,0.36,0,0.482,270886,0,Business,1
C018249,56,52381,0.0,621,89008,23.12,36,1,0.412,1,0.294,65494,0,Auto,0
C018250,63,40291,9.4,755,336785,20.91,60,1,0.473,2,0.427,494832,0,Home,0
C018251,23,177605,4.9,565,226446,15.28,60,1,0.156,1,0.339,44939,0,Business,0
C018252,28,86040,4.7,741,362529,22.19,60,1,0.507,4,0.64,213953,0,Auto,0
C018253,30,22016,2.0,678,488405,14.12,36,2,0.567,0,0.51,12262,0,Medical,1
C018254,36,44777,14.1,617,496894,5.73,72,1,0.286,0,0.779,461582,0,Personal,1
C018255,60,226190,7.8,714,284302,19.58,72,0,0.02,0,0.252,361655,0,Personal,0
C018256,60,219541,16.5,777,382873,9.46,84,0,0.35,2,0.379,151088,0,Education,0
C018257,29,160687,5.5,656,75760,8.71,24,3,0.343,0,0.312,89836,0,Home,0
C018258,66,93655,13.0,589,168621,16.11,72,1,0.842,0,0.379,277472,0,Home,1
C018259,25,156055,0.0,566,247753,6.58,48,1,0.325,0,0.461,156926,0,Home,0
C018260,59,188911,3.8,754,186814,6.49,24,2,0.298,1,0.384,411472,0,Home,0
C018261,25,26230,6.0,742,470838,12.67,48,1,0.538,1,0.547,4896,0,Auto,1
C018262,21,155678,4.2,632,327634,16.37,48,2,0.599,2,0.692,423742,0,Personal,1
C018263,56,80158,11.2,638,457880,16.69,36,1,0.492,0,0.235,157891,1,Personal,0
C018264,27,184106,11.1,706,276336,27.02,48,2,0.372,2,0.556,468494,0,Medical,0
C018265,53,190988,5.3,783,191246,21.93,60,1,0.55,0,0.296,415435,0,Education,0
C018266,62,109130,9.2,575,93660,22.1,72,1,0.204,1,0.746,43974,0,Auto,0
C018267,39,111194,22.8,610,415090,10.33,60,2,0.157,0,0.266,453161,0,Home,0
C018268,30,179842,2.0,637,476026,25.22,84,2,0.422,3,0.397,134054,0,Business,1
C018269,29,245985,3.7,778,122017,5.84,12,1,0.426,1,0.201,263074,0,Auto,0
C018270,37,161434,14.0,664,475915,26.38,24,3,0.251,1,0.233,456965,0,Home,1
C018271,46,61176,5.9,692,150564,17.9,60,1,0.236,0,0.742,496973,0,Education,0
C018272,33,96163,5.9,795,137451,24.36,12,3,0.359,1,0.61,382417,0,Personal,0
C018273,54,30859,11.9,677,109104,26.26,60,3,0.753,2,0.258,129699,0,Business,0
C018274,44,20762,3.5,686,208420,20.41,12,1,0.519,4,0.215,476065,0,Auto,0
C018275,52,217013,2.1,718,278259,8.82,48,0,0.337,0,0.556,151616,0,Business,0
C018276,32,176642,0.0,704,203840,15.79,36,3,0.274,4,0.16,10203,0,Personal,1
C018277,31,147754,10.8,666,308097,18.94,24,1,0.285,0,0.615,431047,0,Education,0
C018278,41,63718,5.0,754,328912,23.11,84,1,0.393,2,0.405,481414,0,Auto,0
C018279,42,26761,9.6,545,497500,23.96,60,0,0.226,0,0.487,466099,0,Auto,0
C018280,47,134384,8.8,592,386837,14.26,48,2,0.203,0,0.271,12332,0,Auto,1
C018281,62,38253,4.8,679,206608,13.51,36,0,0.594,0,0.569,227619,0,Personal,1
C018282,58,29259,2.8,616,384833,24.31,60,0,0.557,1,0.722,159103,0,Personal,0
C018283,38,70697,14.5,664,458293,22.08,36,1,0.241,0,0.576,276190,0,Personal,1
C018284,25,96385,12.6,674,312108,13.51,48,3,0.167,1,0.584,462765,0,Personal,0
C018285,27,221424,4.5,460,499808,13.85,72,2,0.617,2,0.478,6051,1,Personal,1
C018286,39,93995,0.9,634,356296,18.67,24,1,0.315,0,0.354,434780,0,Medical,1
C018287,49,46787,5.9,617,201041,7.78,48,3,0.193,1,0.794,420170,0,Business,1
C018288,56,143511,8.1,688,153678,20.05,60,2,0.194,0,0.307,69036,0,Business,0
C018289,41,34068,4.5,627,315087,19.7,84,1,0.39,0,0.228,309545,0,Business,0
C018290,50,216429,1.9,666,178959,19.69,24,0,0.165,0,0.671,430919,1,Home,1
C018291,65,176641,13.5,743,447846,15.66,48,1,0.539,1,0.729,80022,0,Medical,1
C018292,67,179994,4.4,608,141638,5.62,84,1,0.15,2,0.275,385599,0,Auto,0
C018293,55,93289,3.3,753,487232,22.37,84,1,0.49,0,0.809,351788,0,Auto,1
C018294,54,221256,0.9,665,380447,27.17,24,0,0.031,0,0.571,471471,1,Home,0
C018295,29,111012,13.0,578,442019,23.13,36,0,0.676,2,0.876,202045,0,Auto,1
C018296,54,185491,0.9,646,277934,15.18,60,3,0.545,0,0.386,291318,0,Personal,0
C018297,59,186357,5.5,689,64036,19.66,12,2,0.518,2,0.282,418448,0,Auto,0
C018298,40,62770,8.1,761,140708,17.49,12,5,0.286,3,0.696,496796,0,Business,0
C018299,58,126746,9.5,766,161733,5.13,72,3,0.435,0,0.521,131433,0,Auto,0
C018300,25,113336,13.2,734,375505,9.7,24,2,0.385,3,0.362,224241,0,Business,1
C018301,59,112684,9.4,671,209982,20.11,84,1,0.301,0,0.357,151059,0,Auto,0
C018302,52,151532,3.4,604,224788,11.16,72,4,0.593,4,0.271,45773,0,Personal,0
C018303,68,76794,13.2,677,468988,11.51,12,3,0.449,1,0.476,66254,0,Home,1
C018304,31,31628,0.0,637,284620,17.63,12,1,0.166,1,0.388,324350,0,Home,1
C018305,31,171006,1.9,682,244787,6.33,72,0,0.611,0,0.2,443919,0,Auto,0
C018306,62,164748,5.1,655,477982,19.19,72,2,0.399,2,0.509,227113,0,Auto,1
C018307,48,26653,11.8,749,455063,27.34,48,0,0.564,2,0.39,157831,0,Personal,1
C018308,48,169195,3.4,794,496823,8.3,72,1,0.402,2,0.536,481509,0,Personal,1
C018309,69,194508,9.8,515,47438,7.53,72,1,0.325,1,0.262,255114,0,Auto,0
C018310,42,107569,7.6,600,451907,26.6,12,1,0.525,1,0.093,230732,0,Home,1
C018311,50,215685,6.6,633,50510,18.62,12,2,0.161,3,0.572,224089,0,Home,1
C018312,52,19315,5.4,737,170417,5.54,36,1,0.533,1,0.442,214793,0,Auto,0
C018313,61,60556,8.2,663,419633,26.44,36,0,0.055,5,0.44,388976,0,Business,1
C018314,40,126049,10.9,707,455383,15.18,36,3,0.246,1,0.158,261539,0,Business,1
C018315,62,155590,16.8,639,353240,25.66,12,0,0.594,0,0.31,194771,0,Home,0
C018316,22,198480,6.4,673,131438,8.01,72,5,0.346,0,0.126,43034,0,Home,1
C018317,59,192919,15.3,698,436671,6.85,60,2,0.366,0,0.53,173768,0,Auto,1
C018318,50,148337,1.3,667,362798,22.12,60,1,0.542,1,0.407,347110,0,Business,1
C018319,29,175466,6.3,718,497346,21.24,72,2,0.464,0,0.33,220082,0,Personal,0
C018320,52,151825,5.2,737,473384,23.53,84,3,0.163,0,0.375,271552,0,Business,1
C018321,35,175375,8.7,747,156089,14.52,84,0,0.648,1,0.585,401670,0,Education,0
C018322,40,97414,2.2,850,498424,13.7,24,2,0.131,1,0.446,164812,0,Business,0
C018323,68,94792,8.3,736,190506,17.9,72,2,0.044,2,0.556,472905,0,Personal,0
C018324,53,132921,4.9,723,356483,16.5,48,2,0.028,1,0.456,199918,0,Auto,0
C018325,22,131108,17.4,667,165844,26.43,84,3,0.227,2,0.326,231494,0,Auto,1
C018326,25,171896,13.3,582,57740,22.13,36,0,0.539,2,0.412,280961,0,Education,0
C018327,68,136062,10.5,803,446411,27.47,36,2,0.212,1,0.176,314329,0,Personal,1
C018328,30,96841,4.1,589,207294,18.95,60,1,0.828,0,0.489,254164,0,Education,1
C018329,43,218007,5.0,771,462005,21.23,36,0,0.651,1,0.132,105598,0,Home,0
C018330,24,35170,7.1,628,151550,15.24,60,0,0.356,0,0.123,202192,0,Education,0
C018331,29,153122,3.1,731,351624,8.63,60,2,0.107,1,0.299,75950,0,Auto,1
C018332,25,59186,10.0,563,439682,14.71,24,3,0.373,1,0.613,288472,0,Medical,1
C018333,50,35333,2.3,706,394739,23.15,24,1,0.123,1,0.111,52177,0,Medical,0
C018334,50,178173,8.2,668,232140,25.54,12,0,0.532,2,0.712,401817,1,Education,1
C018335,40,195958,6.7,798,289490,8.01,48,1,0.38,2,0.421,353450,0,Personal,0
C018336,62,107283,9.6,609,467080,26.58,36,0,0.652,0,0.422,236042,0,Home,1
C018337,65,153673,0.6,646,45442,22.94,36,0,0.597,0,0.229,217723,0,Business,0
C018338,29,207334,0.0,787,218607,27.67,48,1,0.286,1,0.582,426979,0,Personal,0
C018339,25,63401,2.8,650,344390,15.75,84,2,0.297,4,0.328,109941,0,Auto,0
C018340,47,104568,0.0,515,303577,17.68,72,2,0.223,2,0.346,332624,0,Education,1
C018341,32,177036,8.2,709,213257,13.39,60,0,0.608,1,0.831,494523,1,Personal,1
C018342,43,159320,14.6,818,254327,9.83,24,1,0.659,2,0.511,175619,0,Personal,1
C018343,50,78104,6.9,784,491252,6.38,24,2,0.305,4,0.596,8088,1,Auto,1
C018344,45,225754,4.9,699,63824,22.61,60,3,0.408,2,0.736,262580,0,Auto,0
C018345,60,128878,3.4,850,201969,15.3,12,2,0.357,3,0.573,108665,0,Personal,0
C018346,40,217365,13.6,685,75104,16.72,48,0,0.263,0,0.566,121038,0,Personal,0
C018347,38,103178,4.3,731,297413,11.28,24,2,0.516,1,0.278,496769,0,Personal,0
C018348,41,116104,10.3,662,198879,26.52,36,1,0.448,1,0.804,411502,0,Personal,1
C018349,34,82359,0.0,707,14772,22.16,36,1,0.697,3,0.802,131794,0,Home,1
C018350,45,76645,6.8,707,241905,13.77,36,2,0.393,2,0.559,235762,0,Medical,1
C018351,54,165239,5.1,647,279474,20.95,36,1,0.421,0,0.34,77570,0,Home,1
C018352,67,248470,4.1,504,274234,13.6,84,1,0.22,1,0.617,151537,1,Business,0
C018353,60,216767,3.4,641,414575,18.47,60,2,0.574,0,0.394,111312,0,Auto,0
C018354,35,93682,11.6,736,409439,24.3,12,3,0.149,0,0.29,284114,0,Home,1
C018355,44,150342,8.9,730,267579,26.14,84,2,0.268,1,0.65,135070,0,Home,0
C018356,51,240515,2.8,601,253282,9.36,48,0,0.387,1,0.537,72393,0,Auto,1
C018357,62,118852,6.4,747,232531,25.62,48,1,0.56,0,0.418,261551,0,Medical,1
C018358,32,193478,9.0,634,7522,9.51,60,2,0.285,3,0.642,287377,1,Medical,1
C018359,32,187934,3.8,675,419956,19.6,48,2,0.544,2,0.728,72279,0,Personal,1
C018360,60,169627,6.0,634,476637,23.77,24,4,0.297,1,0.358,138343,0,Home,0
C018361,45,204873,0.0,835,327689,25.38,48,1,0.737,3,0.541,39819,0,Personal,1
C018362,67,140008,12.8,728,422444,20.88,48,2,0.235,3,0.395,182622,0,Business,1
C018363,68,102218,0.0,804,169243,24.62,12,0,0.377,2,0.633,60007,0,Business,1
C018364,52,149544,3.5,745,282473,17.58,84,3,0.409,0,0.696,83997,0,Medical,1
C018365,31,85134,2.5,634,363691,19.02,12,2,0.53,2,0.256,294310,0,Medical,0
C018366,59,140119,10.5,711,312666,13.15,84,5,0.441,1,0.555,83627,0,Personal,1
C018367,54,101116,8.6,707,118403,20.87,48,1,0.469,3,0.204,406165,0,Medical,1
C018368,58,246652,10.7,733,421166,8.86,60,0,0.525,1,0.35,261993,0,Personal,0
C018369,25,169871,18.6,649,157896,22.37,60,0,0.787,3,0.383,65086,0,Auto,0
C018370,29,247175,9.5,704,300993,14.54,84,1,0.423,1,0.731,440993,0,Personal,1
C018371,48,112274,3.4,719,379423,26.72,84,0,0.316,3,0.375,204031,1,Education,1
C018372,32,115237,2.4,634,98634,16.57,72,2,0.334,0,0.443,495021,0,Education,1
C018373,49,227414,7.0,768,378119,14.1,36,0,0.578,2,0.353,353096,1,Auto,0
C018374,65,71529,6.9,773,287550,13.19,12,3,0.02,0,0.423,276766,0,Education,0
C018375,60,180401,1.8,638,456760,16.06,84,3,0.454,1,0.421,321542,1,Education,1
C018376,35,71387,3.8,703,267031,20.65,72,1,0.217,0,0.604,347266,0,Medical,0
C018377,22,110113,0.0,727,90288,19.8,60,2,0.415,1,0.48,482025,0,Personal,1
C018378,31,174874,8.5,617,126315,22.47,24,1,0.104,1,0.616,76514,0,Home,0
C018379,50,173584,7.8,641,479353,17.26,24,0,0.494,2,0.321,398563,0,Home,1
C018380,57,237798,13.5,698,426497,14.85,60,0,0.276,0,0.261,77985,0,Personal,1
C018381,47,74428,3.1,674,315287,9.2,36,2,0.459,1,0.352,218074,0,Medical,0
C018382,51,224537,8.1,651,489548,5.33,72,5,0.285,1,0.558,472689,0,Personal,0
C018383,28,179582,9.4,606,217638,16.71,60,4,0.399,0,0.623,241238,1,Auto,1
C018384,52,138087,9.2,670,426788,6.54,48,4,0.469,1,0.187,292423,0,Auto,1
C018385,51,33388,11.0,749,451652,6.76,12,2,0.357,0,0.325,167227,0,Auto,0
C018386,64,200466,4.6,672,352701,11.61,48,0,0.393,1,0.641,304185,0,Home,0
C018387,69,158367,1.7,710,369773,23.46,72,3,0.123,1,0.594,271893,0,Auto,0
C018388,45,170690,14.3,656,115322,6.46,84,2,0.759,2,0.323,444227,0,Home,0
C018389,31,34164,11.6,513,192155,26.87,24,1,0.459,3,0.368,354013,0,Auto,1
C018390,28,77460,0.2,634,71488,18.98,84,1,0.6,0,0.197,30474,0,Medical,1
C018391,31,144198,10.8,738,497528,21.73,24,1,0.605,0,0.283,287280,0,Auto,0
C018392,22,200571,10.4,614,254193,15.23,12,3,0.384,2,0.349,393654,0,Auto,0
C018393,28,110574,17.7,815,173039,6.57,48,2,0.02,0,0.497,385217,0,Business,0
C018394,44,240670,11.6,628,194035,25.33,36,3,0.409,0,0.092,105415,0,Business,0
C018395,66,136779,1.4,584,6161,17.63,84,4,0.263,4,0.24,81389,0,Auto,1
C018396,36,132082,0.0,756,22979,25.62,72,1,0.518,2,0.233,38835,0,Medical,1
C018397,53,215152,13.6,546,60217,21.05,84,2,0.104,1,0.385,343231,0,Business,1
C018398,48,47304,8.3,787,488622,26.59,36,1,0.02,0,0.707,257380,0,Auto,1
C018399,66,155049,2.0,698,156962,8.11,24,1,0.406,0,0.355,391916,0,Personal,0
C018400,26,45053,20.8,675,202432,15.74,72,1,0.02,1,0.484,98843,0,Auto,0
C018401,67,189143,12.4,679,414352,12.93,24,2,0.426,1,0.136,280661,1,Medical,1
C018402,48,84705,9.1,754,355496,20.99,12,1,0.151,2,0.464,353409,0,Education,1
C018403,33,114512,15.4,774,356079,23.29,12,1,0.279,0,0.582,264703,0,Education,1
C018404,26,35417,11.6,616,108461,24.79,12,1,0.213,3,0.683,471843,0,Personal,0
C018405,44,237026,10.0,766,154776,17.82,24,0,0.185,2,0.068,39872,0,Auto,0
C018406,56,238602,8.8,663,164328,21.15,60,1,0.445,0,0.331,338015,0,Personal,0
C018407,50,64599,3.7,789,161665,20.1,60,2,0.316,0,0.385,43129,0,Education,0
C018408,38,37720,1.1,600,385110,9.53,24,2,0.735,1,0.442,183204,1,Home,1
C018409,50,142244,7.2,577,257566,6.34,12,0,0.155,3,0.595,290705,1,Personal,1
C018410,47,92283,11.8,772,332737,18.06,60,1,0.618,0,0.933,21688,0,Auto,0
C018411,30,49418,11.8,730,173329,6.69,72,0,0.221,0,0.155,112029,0,Education,0
C018412,52,52591,8.7,850,113467,11.22,72,2,0.378,0,0.506,274464,0,Home,0
C018413,38,172366,6.8,657,131862,8.28,24,1,0.171,1,0.821,152593,1,Personal,0
C018414,56,156865,3.5,628,339665,9.67,24,3,0.292,4,0.532,89003,0,Personal,0
C018415,37,21880,6.4,668,377893,19.39,84,1,0.639,1,0.409,46056,0,Personal,1
C018416,41,195863,1.2,786,369593,9.64,24,2,0.029,2,0.725,160240,0,Education,0
C018417,28,225523,5.6,745,325453,26.27,84,2,0.407,1,0.463,329883,0,Medical,0
C018418,25,43682,0.3,690,309875,13.69,48,0,0.5,1,0.686,378882,0,Personal,0
C018419,43,159303,13.2,669,380774,26.27,72,2,0.541,2,0.594,451871,0,Medical,0
C018420,55,151177,8.9,596,43152,8.4,48,2,0.319,2,0.029,220516,0,Business,0
C018421,24,147031,0.0,679,241237,15.12,12,1,0.02,0,0.635,133442,0,Business,0
C018422,40,204157,10.8,702,381179,7.6,36,1,0.623,2,0.638,148197,0,Education,1
C018423,62,31220,0.0,632,461383,6.33,60,2,0.57,0,0.102,137757,0,Personal,1
C018424,50,145526,6.7,722,189455,11.6,24,3,0.29,1,0.646,234424,0,Personal,1
C018425,36,93365,9.9,786,183270,18.52,36,0,0.343,1,0.634,488595,0,Medical,1
C018426,35,48695,14.2,682,414343,18.29,12,4,0.512,3,0.611,428761,1,Personal,1
C018427,58,77253,0.0,608,10607,19.5,36,2,0.257,0,0.332,426302,0,Business,0
C018428,30,197003,7.4,607,331190,18.67,84,1,0.384,1,0.442,346694,0,Auto,0
C018429,52,18282,13.3,677,21252,26.79,36,3,0.345,1,0.765,90598,0,Home,0
C018430,28,136174,20.9,582,497072,27.81,12,2,0.751,1,0.795,112005,0,Auto,1
C018431,51,209961,0.1,637,231536,5.61,24,2,0.441,1,0.381,479104,0,Medical,1
C018432,50,47037,3.9,698,369904,14.72,60,2,0.23,0,0.566,316171,0,Business,1
C018433,29,136858,10.8,511,252077,7.53,72,1,0.488,1,0.646,396153,0,Personal,0
C018434,43,96895,0.0,610,485385,9.09,12,1,0.318,2,0.351,243744,0,Auto,1
C018435,37,22074,0.0,676,174230,24.77,12,2,0.06,2,0.399,79359,0,Personal,1
C018436,43,39554,8.3,747,296991,6.77,72,1,0.445,0,0.11,348687,0,Home,0
C018437,41,180098,13.9,767,293991,27.87,36,0,0.202,1,0.493,232053,0,Business,0
C018438,49,128807,5.6,573,408272,9.75,84,3,0.521,1,0.62,108225,0,Personal,0
C018439,31,219136,11.4,776,133790,6.75,12,1,0.092,0,0.354,289468,0,Auto,0
C018440,35,81402,10.2,718,373774,22.89,48,1,0.418,1,0.385,301160,0,Personal,0
C018441,45,90020,8.9,685,406475,23.82,36,0,0.425,1,0.87,338377,1,Personal,1
C018442,23,202992,13.2,778,72795,11.73,84,0,0.371,3,0.498,201114,0,Business,0
C018443,41,201279,12.4,646,166743,15.74,84,1,0.228,2,0.705,113645,0,Business,0
C018444,26,171921,0.0,627,314106,15.38,12,0,0.125,0,0.269,309807,0,Medical,0
C018445,24,233452,14.3,836,6652,25.78,24,3,0.539,2,0.348,175117,0,Home,1
C018446,67,194723,12.6,781,270885,5.2,36,3,0.388,1,0.036,421867,0,Personal,0
C018447,29,30162,5.4,670,318966,17.97,72,1,0.087,0,0.292,221828,0,Auto,0
C018448,36,18653,0.3,827,9389,16.9,48,1,0.572,1,0.484,326490,0,Auto,0
C018449,33,58026,2.6,592,323513,7.9,72,1,0.334,1,0.059,225191,0,Personal,0
C018450,54,50809,4.9,737,499875,24.7,12,1,0.02,2,0.203,95994,0,Business,0
C018451,26,147435,7.6,688,230078,11.4,24,1,0.249,2,0.615,25643,0,Education,0
C018452,61,146468,5.1,581,147058,15.04,60,1,0.449,2,0.602,60768,0,Auto,0
C018453,47,169924,2.6,692,226974,5.77,84,0,0.238,0,0.86,442248,0,Home,0
C018454,42,132908,12.4,609,130931,25.25,48,1,0.644,2,0.904,342749,0,Auto,0
C018455,34,123138,10.7,713,57957,21.77,36,1,0.266,2,0.672,314331,0,Personal,0
C018456,50,106156,8.9,754,88881,17.73,84,3,0.282,0,0.701,86078,1,Education,0
C018457,37,187751,4.2,788,85159,9.03,36,3,0.321,1,0.473,401016,0,Personal,0
C018458,37,23025,20.9,715,8229,23.45,48,0,0.372,0,0.167,110938,0,Home,0
C018459,39,245464,3.2,632,125294,14.43,36,1,0.27,3,0.191,438451,0,Business,1
C018460,26,246665,11.9,681,210913,21.99,12,3,0.512,1,0.501,219232,0,Personal,0
C018461,39,159443,15.4,600,314832,6.27,12,1,0.258,0,0.311,42666,0,Education,1
C018462,30,208045,7.7,732,292191,13.74,84,2,0.221,1,0.711,266647,0,Medical,0
C018463,30,182999,8.7,743,105387,14.58,48,2,0.589,1,0.046,393663,0,Education,0
C018464,43,100944,12.3,733,458513,27.14,84,1,0.391,1,0.104,183465,0,Auto,1
C018465,68,102632,4.7,717,62296,22.22,12,0,0.278,0,0.359,337192,0,Personal,0
C018466,69,142874,6.8,578,255762,13.45,84,2,0.129,1,0.246,165777,0,Personal,1
C018467,65,72457,6.4,754,215173,19.18,84,0,0.215,0,0.719,8105,0,Business,0
C018468,64,75132,1.6,666,427527,22.91,24,2,0.158,2,0.166,24671,0,Home,0
C018469,47,197023,8.6,722,430907,25.13,72,3,0.59,2,0.638,314023,1,Personal,1
C018470,34,183464,0.0,697,367450,26.53,72,0,0.475,1,0.194,170949,0,Business,1
C018471,66,169518,15.3,454,105059,17.63,84,3,0.449,0,0.519,162630,0,Personal,1
C018472,60,31054,1.1,661,434523,25.02,84,2,0.17,1,0.576,91532,0,Personal,0
C018473,48,179890,6.6,825,362325,13.82,84,2,0.271,1,0.531,117455,1,Business,1
C018474,38,180733,11.9,706,114492,17.05,72,1,0.281,1,0.462,342813,0,Personal,1
C018475,31,229093,7.5,615,148559,8.33,60,2,0.191,1,0.657,9435,0,Auto,1
C018476,56,57860,8.3,736,230149,15.05,12,2,0.785,2,0.484,334986,0,Auto,1
C018477,48,222439,5.6,742,246603,5.2,60,4,0.535,2,0.258,256308,1,Business,1
C018478,37,71249,0.0,719,374331,8.55,24,1,0.379,0,0.122,396910,0,Personal,0
C018479,55,242917,6.5,806,247810,13.44,84,2,0.37,1,0.387,192704,0,Auto,0
C018480,25,44381,4.4,750,300431,12.25,60,1,0.416,1,0.563,425779,0,Business,1
C018481,31,146943,6.6,733,119553,20.24,84,2,0.432,3,0.674,407755,1,Personal,0
C018482,50,40913,12.7,609,466821,25.41,72,1,0.415,2,0.386,367434,0,Auto,1
C018483,63,101551,10.9,711,375158,16.99,72,0,0.233,1,0.047,166275,0,Medical,0
C018484,30,214721,7.3,636,300165,13.65,36,1,0.496,0,0.378,45189,0,Home,1
C018485,38,31901,8.0,740,238233,17.17,48,1,0.209,1,0.205,9041,1,Personal,1
C018486,63,138282,7.5,542,398959,12.27,48,2,0.283,1,0.523,354599,0,Personal,1
C018487,22,224152,1.6,550,482424,5.52,84,1,0.6,1,0.626,204468,0,Business,1
C018488,52,117916,6.4,587,176844,9.3,84,2,0.34,2,0.816,158112,0,Auto,1
C018489,40,45217,0.0,726,65751,22.21,36,1,0.147,0,0.725,128910,0,Personal,0
C018490,56,166118,10.8,623,415095,11.52,60,3,0.54,3,0.204,431432,0,Business,1
C018491,55,200945,7.2,689,246669,23.74,48,2,0.235,0,0.42,120951,0,Business,0
C018492,25,91204,5.2,730,23246,7.68,84,4,0.488,0,0.066,460491,0,Home,0
C018493,69,19267,1.7,739,274844,18.93,60,3,0.275,0,0.2,86021,0,Business,1
C018494,53,107367,9.0,706,360473,21.61,48,0,0.494,1,0.762,466446,0,Auto,1
C018495,53,173312,6.1,751,441675,27.55,60,1,0.297,0,0.291,255572,0,Personal,1
C018496,39,207036,7.4,648,356135,18.47,36,0,0.556,2,0.599,207882,0,Personal,0
