Customer_ID,Age_Group,Gender,City,Customer_Segment,Product_Category,Product_Brand,Device_Type,Membership_Type,Browsing_Category,Previous_Purchase_Category,Price_Range,Discount_Available,Review_Rating,Browsing_Time_Min,Purchase_Frequency,Recommended
C028685,56+,Male,Pune,Regular,Books,Brand_E,Mobile,Gold,Electronics,None,High,Yes,1.1,15.3,2,1
C028686,26-35,Male,Ahmedabad,New,Home,Brand_C,Desktop,Basic,Electronics,Home,Premium,No,3.7,47.4,2,1
C028687,46-55,Female,Nagpur,New,Fashion,Brand_E,Desktop,Basic,Home,Home,Medium,Yes,1.0,20.7,6,1
C028688,36-45,Female,Kolkata,New,Books,Brand_D,Mobile,Basic,Beauty,Beauty,Low,Yes,1.6,33.6,2,1
C028689,46-55,Female,Hyderabad,Premium,Home,Brand_D,Desktop,Platinum,Books,Books,Medium,Yes,3.7,13.6,3,1
C028690,18-25,Female,Nagpur,New,Sports,Brand_D,Mobile,Silver,Home,Fashion,Low,No,1.6,23.7,4,1
C028691,46-55,Male,Nagpur,New,Beauty,Brand_F,Desktop,Gold,Home,Beauty,Medium,Yes,2.4,23.2,3,1
C028692,36-45,Female,Hyderabad,New,Electronics,Brand_F,Mobile,Basic,Grocery,Grocery,Medium,Yes,1.3,25.4,5,0
C028693,26-35,Female,Nagpur,Regular,Home,Brand_B,Desktop,Silver,Sports,Beauty,Medium,No,4.3,17.0,1,0
C028694,26-35,Female,Nagpur,Premium,Electronics,Brand_E,Mobile,Gold,Fashion,Sports,High,Yes,3.5,10.5,1,0
C028695,18-25,Female,Kolkata,New,Home,Brand_C,Tablet,Silver,Sports,Home,High,No,2.8,42.3,4,1
C028696,18-25,Female,Mumbai,New,Electronics,Brand_E,Mobile,Platinum,Beauty,Electronics,High,No,3.8,6.6,5,1
C028697,18-25,Male,Chennai,Regular,Fashion,Brand_A,Mobile,Gold,Books,Grocery,High,No,3.8,18.7,1,1
C028698,46-55,Female,Hyderabad,New,Home,Brand_E,Mobile,Platinum,Sports,Sports,Premium,No,1.5,16.1,5,0
C028699,56+,Female,Ahmedabad,Regular,Fashion,Brand_D,Mobile,Basic,Home,Electronics,High,Yes,2.4,20.4,5,1
C028700,56+,Other,Pune,Regular,Fashion,Brand_B,Tablet,Basic,Books,None,Premium,Yes,3.7,31.5,3,1
C028701,26-35,Male,Delhi,Premium,Beauty,Brand_A,Mobile,Silver,Fashion,Sports,Premium,Yes,4.2,21.0,1,1
C028702,26-35,Female,Kolkata,Regular,Sports,Brand_F,Desktop,Basic,Fashion,Sports,Premium,No,3.9,14.4,2,0
C028703,18-25,Female,Pune,Regular,Books,Brand_E,Desktop,Basic,Beauty,Fashion,Premium,No,4.9,14.0,5,1
C028704,46-55,Male,Nagpur,VIP,Sports,Brand_F,Desktop,Basic,Beauty,Electronics,Medium,No,2.3,33.1,4,0
C028705,56+,Male,Jaipur,New,Beauty,Brand_E,Mobile,Gold,Beauty,Grocery,Premium,No,3.4,22.5,2,1
C028706,18-25,Female,Ahmedabad,Regular,Grocery,Brand_E,Mobile,Silver,Fashion,Electronics,High,Yes,3.6,14.9,2,0
C028707,36-45,Female,Bengaluru,Premium,Fashion,Brand_C,Tablet,Gold,Electronics,Fashion,Medium,Yes,3.3,40.3,3,1
C028708,26-35,Male,Pune,VIP,Sports,Brand_F,Mobile,Basic,Books,Beauty,Low,No,3.8,25.2,4,1
C028709,46-55,Male,Nagpur,New,Grocery,Brand_B,Mobile,Basic,Fashion,Beauty,High,Yes,1.7,21.6,3,1
C028710,36-45,Male,Mumbai,Premium,Home,Brand_C,Mobile,Basic,Grocery,Fashion,Medium,Yes,1.5,13.1,4,0
C028711,46-55,Male,Mumbai,Regular,Electronics,Brand_F,Mobile,Silver,Electronics,Fashion,Medium,No,2.4,11.7,6,1
C028712,46-55,Male,Pune,Premium,Home,Brand_D,Tablet,Gold,Books,Beauty,Medium,No,1.6,5.7,5,1
C028713,36-45,Male,Mumbai,VIP,Sports,Brand_E,Mobile,Platinum,Sports,Sports,High,Yes,2.9,18.5,5,1
C028714,36-45,Female,Delhi,Premium,Home,Brand_A,Mobile,Gold,Sports,Grocery,Premium,No,2.3,42.7,2,1
C028715,26-35,Female,Jaipur,Premium,Beauty,Brand_A,Mobile,Silver,Fashion,Home,Premium,No,3.2,32.2,1,1
C028716,18-25,Male,Jaipur,Regular,Sports,Brand_C,Mobile,Gold,Sports,Grocery,Medium,No,4.3,11.5,3,1
C028717,26-35,Female,Bengaluru,Premium,Books,Brand_E,Mobile,Basic,Books,Home,Premium,No,1.3,8.5,2,0
C028718,36-45,Male,Ahmedabad,Premium,Home,Brand_A,Mobile,Gold,Electronics,Sports,High,No,3.8,18.3,6,1
C028719,18-25,Female,Hyderabad,Regular,Fashion,Brand_C,Mobile,Gold,Books,Beauty,Low,Yes,3.4,3.8,4,1
C028720,18-25,Male,Mumbai,Regular,Grocery,Brand_F,Mobile,Basic,Fashion,Home,Premium,No,3.6,47.0,6,1
C028721,46-55,Female,Chennai,Regular,Books,Brand_F,Mobile,Basic,Books,None,High,No,1.7,3.6,4,1
C028722,18-25,Female,Bengaluru,New,Books,Brand_A,Mobile,Basic,Grocery,Home,Low,No,3.5,16.6,3,0
C028723,26-35,Male,Kolkata,Regular,Home,Brand_A,Mobile,Silver,Fashion,Books,Medium,No,2.7,48.8,5,1
C028724,56+,Male,Kolkata,Regular,Sports,Brand_A,Mobile,Gold,Grocery,Grocery,Medium,No,4.8,32.2,3,0
C028725,26-35,Male,Chennai,Premium,Sports,Brand_A,Mobile,Silver,Books,Grocery,High,Yes,2.5,24.1,4,1
C028726,18-25,Female,Jaipur,New,Grocery,Brand_C,Desktop,Silver,Grocery,Grocery,Medium,No,3.1,38.1,1,1
C028727,36-45,Female,Hyderabad,Regular,Electronics,Brand_A,Mobile,Basic,Books,Beauty,Low,No,1.1,21.3,3,1
C028728,18-25,Female,Chennai,Premium,Grocery,Brand_C,Desktop,Basic,Fashion,Electronics,Medium,No,4.2,15.6,0,1
C028729,46-55,Female,Mumbai,Regular,Grocery,Brand_C,Mobile,Platinum,Beauty,Home,High,No,2.7,12.2,1,0
C028730,56+,Female,Mumbai,VIP,Books,Brand_E,Mobile,Silver,Books,Electronics,High,No,4.7,17.8,1,1
C028731,46-55,Male,Chennai,Premium,Sports,Brand_B,Mobile,Silver,Electronics,Books,Low,No,2.6,9.0,3,0
C028732,18-25,Male,Delhi,Premium,Fashion,Brand_F,Tablet,Basic,Grocery,Books,Low,No,2.1,6.3,3,1
C028733,18-25,Female,Hyderabad,New,Sports,Brand_E,Desktop,Basic,Sports,Sports,Low,Yes,3.3,19.4,3,1
C028734,56+,Female,Nagpur,Regular,Grocery,Brand_F,Desktop,Basic,Beauty,Home,Low,No,3.3,2.8,0,1
C028735,18-25,Male,Delhi,New,Beauty,Brand_C,Mobile,Gold,Fashion,Beauty,Low,Yes,3.3,7.4,4,1
C028736,18-25,Male,Pune,Regular,Grocery,Brand_B,Desktop,Gold,Sports,Home,Medium,Yes,3.2,4.8,3,1
C028737,56+,Female,Ahmedabad,New,Grocery,Brand_D,Mobile,Gold,Home,Electronics,Medium,Yes,3.0,19.6,1,1
C028738,18-25,Male,Bengaluru,Regular,Grocery,Brand_A,Mobile,Basic,Grocery,Grocery,Premium,Yes,1.5,34.2,2,0
C028739,18-25,Male,Bengaluru,Regular,Electronics,Brand_D,Mobile,Platinum,Home,Fashion,Low,Yes,2.9,20.7,3,1
C028740,26-35,Male,Chennai,Regular,Books,Brand_B,Tablet,Basic,Fashion,None,Medium,Yes,1.1,34.0,2,1
C028741,26-35,Female,Pune,Regular,Grocery,Brand_A,Desktop,Basic,Beauty,None,Medium,No,2.0,12.7,4,1
C028742,18-25,Male,Jaipur,New,Books,Brand_B,Mobile,Basic,Beauty,None,Medium,No,4.7,9.5,2,1
C028743,18-25,Female,Ahmedabad,Premium,Grocery,Brand_F,Mobile,Silver,Sports,None,Medium,No,3.9,37.3,2,1
C028744,46-55,Female,Chennai,New,Grocery,Brand_A,Mobile,Platinum,Beauty,Home,Medium,Yes,3.5,2.6,2,0
C028745,56+,Male,Pune,Regular,Grocery,Brand_A,Tablet,Gold,Books,Beauty,Low,Yes,3.3,9.5,1,1
C028746,36-45,Female,Nagpur,Regular,Grocery,Brand_A,Desktop,Basic,Beauty,Home,Premium,Yes,1.5,3.1,3,0
C028747,46-55,Female,Hyderabad,New,Books,Brand_F,Desktop,Basic,Books,Books,Premium,Yes,1.2,38.6,1,1
C028748,26-35,Male,Nagpur,Premium,Books,Brand_D,Desktop,Gold,Home,Fashion,Premium,No,3.7,18.6,3,1
C028749,18-25,Male,Hyderabad,New,Sports,Brand_D,Mobile,Silver,Electronics,Home,Premium,Yes,2.3,3.8,0,0
C028750,36-45,Male,Hyderabad,New,Electronics,Brand_E,Mobile,Basic,Electronics,Beauty,Premium,No,2.1,13.2,3,1
C028751,46-55,Male,Hyderabad,New,Home,Brand_F,Desktop,Silver,Books,Grocery,Medium,No,3.1,5.0,0,0
C028752,56+,Male,Bengaluru,New,Grocery,Brand_A,Mobile,Silver,Sports,Beauty,High,Yes,2.8,38.7,0,0
C028753,18-25,Other,Bengaluru,Regular,Electronics,Brand_E,Mobile,Basic,Electronics,Electronics,Medium,No,3.9,26.4,4,1
C028754,18-25,Male,Nagpur,New,Grocery,Brand_C,Tablet,Gold,Fashion,Sports,Premium,Yes,3.3,17.1,3,1
C028755,26-35,Male,Pune,Regular,Fashion,Brand_E,Desktop,Gold,Home,Sports,High,No,3.7,8.0,4,0
C028756,36-45,Female,Jaipur,Premium,Beauty,Brand_C,Desktop,Basic,Books,Grocery,Premium,Yes,4.7,1.4,4,1
C028757,36-45,Female,Nagpur,VIP,Electronics,Brand_F,Mobile,Basic,Beauty,Fashion,Low,Yes,2.7,2.7,1,0
C028758,26-35,Other,Chennai,New,Home,Brand_B,Mobile,Gold,Home,Grocery,High,No,1.3,35.3,2,1
C028759,36-45,Male,Delhi,VIP,Sports,Brand_B,Desktop,Gold,Electronics,Grocery,Low,Yes,2.0,14.5,2,1
C028760,36-45,Male,Chennai,New,Home,Brand_E,Desktop,Basic,Home,Sports,Low,Yes,3.8,29.6,3,1
C028761,56+,Female,Bengaluru,VIP,Home,Brand_F,Mobile,Silver,Electronics,Books,Low,Yes,4.3,12.7,4,0
C028762,26-35,Male,Nagpur,Regular,Fashion,Brand_C,Mobile,Silver,Electronics,Books,Low,Yes,4.0,3.3,6,0
C028763,56+,Female,Ahmedabad,Regular,Sports,Brand_A,Mobile,Silver,Fashion,Books,High,No,4.0,39.4,0,1
C028764,26-35,Female,Bengaluru,New,Fashion,Brand_F,Desktop,Silver,Grocery,Home,Medium,Yes,3.7,11.9,3,1
C028765,36-45,Female,Bengaluru,Regular,Books,Brand_C,Tablet,Gold,Electronics,Home,High,No,1.5,28.2,5,1
C028766,18-25,Male,Chennai,Regular,Sports,Brand_C,Mobile,Basic,Grocery,Grocery,Medium,Yes,2.1,25.1,0,1
C028767,46-55,Female,Chennai,Premium,Books,Brand_E,Desktop,Silver,Home,Fashion,High,No,4.8,17.0,4,1
C028768,36-45,Female,Bengaluru,Premium,Fashion,Brand_A,Mobile,Silver,Beauty,Grocery,Medium,Yes,1.9,6.5,4,1
C028769,56+,Female,Ahmedabad,Premium,Sports,Brand_E,Mobile,Platinum,Sports,Beauty,High,Yes,2.6,10.9,3,1
C028770,46-55,Male,Jaipur,Premium,Fashion,Brand_D,Desktop,Platinum,Grocery,None,Premium,No,4.5,16.9,4,1
C028771,36-45,Female,Chennai,New,Home,Brand_A,Mobile,Gold,Home,None,High,No,2.7,15.1,4,1
C028772,56+,Male,Delhi,Regular,Home,Brand_B,Mobile,Silver,Sports,Electronics,Low,No,1.7,22.4,8,1
C028773,18-25,Female,Hyderabad,New,Electronics,Brand_C,Desktop,Silver,Electronics,Electronics,High,No,3.9,12.0,3,1
C028774,36-45,Female,Hyderabad,Regular,Fashion,Brand_A,Desktop,Gold,Books,Books,Premium,No,4.7,19.1,3,1
C028775,26-35,Male,Kolkata,Regular,Electronics,Brand_C,Desktop,Silver,Books,Grocery,High,No,2.1,13.2,2,0
C028776,18-25,Male,Nagpur,New,Books,Brand_E,Mobile,Platinum,Fashion,Electronics,Medium,No,2.2,13.8,3,0
C028777,26-35,Male,Hyderabad,VIP,Electronics,Brand_F,Mobile,Silver,Home,Beauty,Medium,No,3.3,8.1,1,1
C028778,26-35,Male,Mumbai,New,Fashion,Brand_E,Desktop,Silver,Books,Sports,Low,No,1.2,8.5,3,1
C028779,18-25,Male,Chennai,New,Home,Brand_C,Tablet,Silver,Books,Home,Low,No,3.6,5.9,5,1
C028780,46-55,Female,Hyderabad,Regular,Home,Brand_A,Mobile,Gold,Beauty,Electronics,High,No,1.3,18.2,7,1
C028781,36-45,Male,Jaipur,Premium,Beauty,Brand_A,Desktop,Gold,Books,Beauty,High,Yes,2.4,34.9,4,1
C028782,56+,Female,Chennai,Regular,Fashion,Brand_E,Desktop,Silver,Fashion,Sports,Medium,Yes,3.7,4.0,1,1
C028783,56+,Female,Nagpur,New,Sports,Brand_E,Mobile,Silver,Electronics,Electronics,Premium,No,2.8,32.1,1,1
C028784,36-45,Male,Kolkata,Regular,Books,Brand_E,Mobile,Basic,Beauty,Fashion,Low,Yes,3.2,11.5,2,0
C028785,18-25,Male,Chennai,Regular,Electronics,Brand_C,Desktop,Basic,Fashion,None,Medium,No,3.4,10.7,2,0
C028786,18-25,Female,Bengaluru,New,Fashion,Brand_E,Mobile,Gold,Grocery,Home,Premium,Yes,3.9,25.3,2,0
C028787,18-25,Female,Jaipur,VIP,Electronics,Brand_B,Mobile,Gold,Books,Electronics,Premium,Yes,2.5,17.7,3,1
C028788,26-35,Female,Nagpur,Regular,Home,Brand_D,Tablet,Gold,Beauty,Fashion,High,No,1.6,23.3,4,0
C028789,18-25,Male,Jaipur,Regular,Electronics,Brand_B,Mobile,Silver,Sports,None,High,No,2.6,8.9,5,0
C028790,26-35,Male,Chennai,Regular,Home,Brand_D,Desktop,Silver,Books,Electronics,High,Yes,3.6,10.9,5,1
C028791,26-35,Female,Mumbai,Premium,Grocery,Brand_E,Mobile,Gold,Grocery,Grocery,Premium,No,3.3,49.5,8,1
C028792,18-25,Male,Bengaluru,Premium,Sports,Brand_F,Mobile,Basic,Sports,Beauty,High,Yes,4.2,12.8,6,1
C028793,26-35,Female,Pune,New,Grocery,Brand_F,Desktop,Silver,Books,Home,Low,No,2.4,13.1,4,1
C028794,18-25,Male,Delhi,Premium,Beauty,Brand_D,Mobile,Silver,Grocery,Home,Premium,Yes,4.1,12.1,4,1
C028795,36-45,Female,Mumbai,New,Home,Brand_A,Mobile,Basic,Grocery,Electronics,High,No,4.2,20.7,5,1
C028796,26-35,Female,Hyderabad,Regular,Books,Brand_A,Desktop,Basic,Electronics,Grocery,Premium,Yes,1.9,13.1,2,1
C028797,46-55,Female,Kolkata,New,Sports,Brand_E,Mobile,Silver,Fashion,Electronics,Medium,Yes,3.0,10.4,2,0
C028798,18-25,Male,Jaipur,Regular,Grocery,Brand_E,Desktop,Basic,Grocery,Home,Low,No,4.0,7.3,4,1
C028799,26-35,Female,Hyderabad,Premium,Fashion,Brand_C,Mobile,Basic,Grocery,Home,High,Yes,3.7,50.9,4,1
C028800,56+,Other,Mumbai,New,Books,Brand_A,Desktop,Silver,Home,Fashion,Medium,Yes,2.6,22.9,4,1
C028801,18-25,Female,Bengaluru,Premium,Beauty,Brand_C,Mobile,Gold,Electronics,Grocery,Low,Yes,2.2,22.4,2,1
C028802,46-55,Male,Chennai,Regular,Sports,Brand_D,Desktop,Basic,Sports,Sports,High,No,3.1,6.9,2,1
C028803,46-55,Female,Chennai,Premium,Home,Brand_B,Desktop,Basic,Electronics,Books,Low,No,2.5,7.4,3,1
C028804,46-55,Male,Pune,New,Electronics,Brand_A,Mobile,Basic,Electronics,Beauty,Medium,No,1.3,15.4,3,1
C028805,26-35,Male,Ahmedabad,Regular,Electronics,Brand_B,Mobile,Silver,Electronics,Electronics,High,Yes,2.3,30.3,4,1
C028806,26-35,Male,Hyderabad,Regular,Electronics,Brand_C,Mobile,Gold,Grocery,Sports,High,No,1.6,4.9,1,0
C028807,36-45,Male,Hyderabad,Regular,Beauty,Brand_D,Desktop,Basic,Home,Beauty,High,Yes,4.1,36.5,5,1
C028808,46-55,Male,Hyderabad,New,Beauty,Brand_D,Mobile,Silver,Books,Electronics,Premium,No,3.3,23.6,5,1
C028809,26-35,Male,Jaipur,Regular,Grocery,Brand_D,Mobile,Silver,Beauty,None,Premium,No,1.8,43.1,4,1
C028810,36-45,Male,Hyderabad,Regular,Home,Brand_B,Desktop,Silver,Home,Fashion,High,Yes,1.8,44.3,7,1
C028811,26-35,Male,Hyderabad,Regular,Electronics,Brand_F,Desktop,Silver,Electronics,Books,High,Yes,2.8,20.9,5,1
C028812,18-25,Male,Nagpur,Regular,Fashion,Brand_D,Desktop,Gold,Home,Sports,Medium,No,1.3,18.9,2,0
C028813,56+,Female,Kolkata,VIP,Grocery,Brand_D,Mobile,Silver,Beauty,Fashion,Low,Yes,5.0,33.3,2,1
C028814,18-25,Female,Bengaluru,Regular,Beauty,Brand_B,Mobile,Silver,Books,Fashion,Medium,No,4.7,6.2,3,1
C028815,18-25,Female,Jaipur,New,Beauty,Brand_A,Mobile,Basic,Beauty,Fashion,Low,Yes,4.3,53.7,1,0
C028816,46-55,Female,Nagpur,New,Home,Brand_B,Mobile,Basic,Grocery,Grocery,Premium,Yes,3.4,20.7,3,1
C028817,46-55,Female,Mumbai,Regular,Grocery,Brand_B,Mobile,Silver,Books,Books,Premium,Yes,1.6,55.0,2,0
C028818,56+,Female,Nagpur,Regular,Sports,Brand_F,Mobile,Basic,Grocery,Fashion,Low,No,4.6,26.5,4,1
C028819,26-35,Female,Chennai,Regular,Sports,Brand_F,Mobile,Basic,Home,Electronics,High,No,3.4,31.0,5,1
C028820,26-35,Female,Kolkata,New,Sports,Brand_E,Desktop,Basic,Home,Home,High,No,1.1,11.9,3,0
C028821,26-35,Female,Ahmedabad,Regular,Grocery,Brand_B,Mobile,Silver,Home,Electronics,Low,No,1.2,24.4,6,1
C028822,36-45,Female,Ahmedabad,Regular,Beauty,Brand_A,Desktop,Silver,Beauty,Electronics,Medium,No,4.2,24.2,1,0
C028823,26-35,Female,Chennai,Premium,Electronics,Brand_E,Desktop,Basic,Books,Home,Low,No,4.7,11.9,2,0
C028824,26-35,Male,Delhi,Regular,Beauty,Brand_E,Mobile,Gold,Beauty,Beauty,Premium,No,2.0,14.8,6,1
C028825,26-35,Female,Mumbai,Premium,Fashion,Brand_A,Desktop,Basic,Sports,Grocery,Low,Yes,3.9,7.0,4,0
C028826,26-35,Female,Kolkata,New,Sports,Brand_C,Mobile,Basic,Electronics,Books,Premium,No,2.6,5.0,2,1
C028827,36-45,Male,Delhi,New,Books,Brand_F,Mobile,Basic,Beauty,Sports,Premium,Yes,3.5,24.0,6,1
C028828,18-25,Female,Chennai,Premium,Electronics,Brand_F,Desktop,Silver,Electronics,Sports,High,No,4.5,42.0,5,1
C028829,18-25,Female,Chennai,New,Home,Brand_D,Mobile,Gold,Electronics,Grocery,High,Yes,2.2,24.3,4,0
C028830,46-55,Male,Kolkata,VIP,Beauty,Brand_F,Mobile,Basic,Home,None,Premium,Yes,2.4,10.6,3,1
C028831,56+,Male,Nagpur,Regular,Fashion,Brand_E,Desktop,Basic,Home,Fashion,Premium,No,3.9,19.5,1,1
C028832,46-55,Male,Mumbai,Premium,Fashion,Brand_A,Mobile,Gold,Books,Electronics,Premium,No,4.4,4.3,5,1
C028833,46-55,Female,Chennai,Regular,Beauty,Brand_D,Mobile,Basic,Electronics,Books,Medium,No,3.8,44.5,3,1
C028834,56+,Male,Jaipur,Regular,Sports,Brand_E,Mobile,Platinum,Books,Grocery,Premium,Yes,3.6,9.4,1,0
C028835,56+,Male,Jaipur,New,Sports,Brand_D,Mobile,Silver,Electronics,Beauty,High,No,4.5,14.8,2,0
C028836,26-35,Male,Chennai,Regular,Sports,Brand_A,Mobile,Gold,Electronics,Beauty,Medium,Yes,4.2,27.0,1,0
C028837,26-35,Female,Nagpur,Premium,Home,Brand_E,Mobile,Basic,Sports,Beauty,High,Yes,2.7,9.9,5,1
C028838,46-55,Male,Mumbai,Regular,Grocery,Brand_B,Mobile,Silver,Beauty,Fashion,Premium,No,4.2,28.4,6,1
C028839,56+,Female,Mumbai,Regular,Books,Brand_A,Mobile,Platinum,Home,Grocery,High,No,1.7,3.4,4,0
C028840,36-45,Female,Chennai,New,Fashion,Brand_A,Desktop,Basic,Sports,Beauty,Premium,Yes,2.5,12.8,3,1
C028841,56+,Male,Pune,New,Fashion,Brand_B,Mobile,Platinum,Electronics,Home,Premium,Yes,4.4,9.4,3,1
C028842,18-25,Female,Chennai,Regular,Home,Brand_C,Desktop,Platinum,Beauty,Sports,Medium,No,2.3,19.6,5,0
C028843,36-45,Male,Pune,Regular,Grocery,Brand_E,Mobile,Silver,Electronics,Books,Low,Yes,4.4,9.2,2,1
C028844,26-35,Female,Mumbai,New,Grocery,Brand_B,Desktop,Gold,Beauty,Books,Medium,No,1.3,11.2,4,0
C028845,46-55,Male,Bengaluru,New,Fashion,Brand_A,Desktop,Silver,Fashion,Books,High,No,4.0,17.4,0,0
C028846,18-25,Female,Mumbai,Premium,Fashion,Brand_D,Mobile,Basic,Beauty,Grocery,Medium,No,4.0,5.5,4,0
C028847,18-25,Female,Bengaluru,New,Beauty,Brand_D,Tablet,Basic,Grocery,Electronics,Medium,No,1.0,6.2,1,0
C028848,26-35,Female,Hyderabad,New,Home,Brand_C,Mobile,Basic,Electronics,Sports,Medium,No,1.9,11.9,3,1
C028849,18-25,Male,Nagpur,Regular,Fashion,Brand_F,Desktop,Basic,Beauty,Beauty,Medium,Yes,2.6,12.7,1,0
C028850,36-45,Male,Jaipur,Regular,Beauty,Brand_F,Mobile,Basic,Fashion,Electronics,Premium,No,4.5,29.1,0,1
C028851,18-25,Male,Mumbai,Regular,Grocery,Brand_A,Mobile,Basic,Books,Electronics,Premium,Yes,4.5,52.3,1,1
C028852,26-35,Male,Mumbai,New,Electronics,Brand_F,Desktop,Basic,Grocery,Sports,Medium,Yes,1.3,8.7,5,1
C028853,18-25,Female,Chennai,Regular,Books,Brand_B,Mobile,Basic,Books,Sports,High,Yes,2.9,25.9,5,1
C028854,26-35,Female,Hyderabad,New,Grocery,Brand_F,Mobile,Gold,Books,None,Premium,No,2.7,45.7,1,1
C028855,26-35,Male,Bengaluru,Premium,Grocery,Brand_B,Desktop,Gold,Fashion,Books,High,No,3.4,8.0,1,0
C028856,26-35,Male,Jaipur,Regular,Beauty,Brand_C,Tablet,Silver,Home,Electronics,Low,Yes,4.3,10.4,5,0
C028857,56+,Female,Jaipur,Regular,Home,Brand_E,Desktop,Silver,Home,Books,Low,No,4.5,25.1,4,1
C028858,46-55,Male,Ahmedabad,New,Electronics,Brand_A,Tablet,Basic,Sports,Fashion,Premium,No,3.1,28.9,3,1
C028859,56+,Female,Kolkata,New,Home,Brand_E,Mobile,Platinum,Grocery,Grocery,Medium,No,2.7,27.0,2,1
C028860,18-25,Female,Jaipur,Regular,Beauty,Brand_B,Tablet,Silver,Home,None,Medium,No,1.4,6.9,4,1
C028861,56+,Male,Kolkata,Regular,Home,Brand_D,Mobile,Basic,Home,Electronics,Low,No,4.1,7.1,2,0
C028862,36-45,Female,Hyderabad,Premium,Grocery,Brand_F,Mobile,Silver,Fashion,Books,Low,No,2.9,18.7,2,1
C028863,26-35,Male,Bengaluru,New,Sports,Brand_F,Tablet,Silver,Grocery,Fashion,Premium,No,2.8,19.0,4,1
C028864,26-35,Female,Hyderabad,Premium,Electronics,Brand_A,Tablet,Gold,Electronics,Grocery,Premium,No,3.8,5.0,5,1
C028865,56+,Male,Chennai,Regular,Grocery,Brand_E,Tablet,Gold,Fashion,None,Premium,Yes,1.3,5.9,4,0
C028866,36-45,Female,Jaipur,New,Grocery,Brand_C,Mobile,Gold,Home,Home,Premium,No,4.5,10.2,4,0
C028867,18-25,Male,Pune,Premium,Electronics,Brand_C,Desktop,Silver,Books,Sports,Premium,No,2.7,24.7,2,1
C028868,56+,Female,Kolkata,VIP,Grocery,Brand_D,Desktop,Silver,Fashion,None,Premium,Yes,2.5,16.7,2,1
C028869,56+,Female,Hyderabad,Regular,Beauty,Brand_D,Mobile,Platinum,Home,Books,Medium,Yes,4.0,8.1,1,1
C028870,46-55,Male,Delhi,New,Home,Brand_D,Mobile,Platinum,Home,None,Low,No,4.2,12.9,3,1
C028871,36-45,Male,Nagpur,New,Home,Brand_A,Mobile,Basic,Sports,Beauty,Low,No,3.8,9.3,3,1
C028872,56+,Male,Mumbai,Regular,Grocery,Brand_A,Desktop,Silver,Grocery,Grocery,Medium,Yes,2.1,46.8,4,1
C028873,18-25,Male,Kolkata,New,Sports,Brand_A,Mobile,Basic,Home,Home,Medium,No,1.2,36.7,6,1
C028874,46-55,Other,Mumbai,Regular,Grocery,Brand_C,Mobile,Platinum,Books,Home,Premium,No,3.1,20.2,3,1
C028875,46-55,Male,Kolkata,Regular,Books,Brand_A,Mobile,Basic,Electronics,Beauty,Low,Yes,1.9,17.7,6,1
C028876,18-25,Female,Ahmedabad,Regular,Grocery,Brand_B,Desktop,Basic,Electronics,Beauty,Premium,Yes,1.4,22.9,7,1
C028877,18-25,Female,Nagpur,Premium,Home,Brand_E,Desktop,Silver,Fashion,Books,Premium,No,2.0,10.0,1,0
C028878,36-45,Female,Jaipur,VIP,Books,Brand_F,Mobile,Basic,Fashion,Books,Low,No,2.4,25.4,2,1
C028879,26-35,Male,Delhi,Regular,Fashion,Brand_A,Mobile,Basic,Home,Sports,Low,No,4.2,17.6,4,1
C028880,18-25,Female,Chennai,New,Home,Brand_A,Desktop,Silver,Electronics,Grocery,Low,No,1.3,11.3,4,1
C028881,36-45,Female,Bengaluru,Premium,Sports,Brand_B,Mobile,Basic,Sports,Electronics,Low,Yes,4.7,2.9,3,1
C028882,18-25,Male,Bengaluru,New,Beauty,Brand_E,Mobile,Basic,Home,Grocery,High,No,5.0,21.6,1,1
C028883,46-55,Female,Nagpur,New,Books,Brand_F,Mobile,Gold,Electronics,None,Medium,Yes,2.4,37.8,6,1
C028884,36-45,Male,Chennai,Premium,Books,Brand_A,Desktop,Basic,Books,Fashion,Premium,Yes,1.4,10.3,3,1
C028885,18-25,Female,Chennai,Premium,Electronics,Brand_C,Desktop,Basic,Sports,Electronics,Low,No,1.8,11.6,2,0
C028886,18-25,Male,Nagpur,Regular,Fashion,Brand_C,Mobile,Gold,Books,Home,Premium,No,1.5,10.8,3,0
C028887,36-45,Male,Nagpur,Regular,Home,Brand_C,Mobile,Basic,Beauty,Electronics,High,Yes,3.6,32.7,1,1
C028888,26-35,Female,Hyderabad,New,Books,Brand_F,Tablet,Silver,Fashion,Fashion,High,Yes,3.4,30.3,4,1
C028889,18-25,Female,Chennai,Premium,Grocery,Brand_F,Mobile,Basic,Electronics,Electronics,Premium,Yes,3.7,10.7,7,1
C028890,56+,Female,Pune,Premium,Books,Brand_A,Desktop,Basic,Grocery,Electronics,Medium,Yes,2.3,20.5,2,1
C028891,56+,Female,Hyderabad,Regular,Beauty,Brand_B,Mobile,Gold,Fashion,Electronics,Medium,No,2.5,28.4,3,1
C028892,26-35,Male,Pune,New,Home,Brand_D,Mobile,Silver,Books,Home,Premium,Yes,1.7,40.3,7,1
C028893,36-45,Male,Jaipur,Premium,Beauty,Brand_B,Desktop,Basic,Sports,Electronics,High,Yes,1.1,14.2,5,1
C028894,18-25,Female,Mumbai,New,Electronics,Brand_E,Desktop,Silver,Sports,Sports,High,Yes,4.2,22.5,3,0
